Guest_ID,Name,Frequent_Traveler,Date_Birth,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
20864,Mrs. Kylie Roberts,1," August 12, 1969",Business travel,Business,1622,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,1.1,1
20457,Mrs. Stephanie Knox,1," January 5, 1981",Business travel,Business,262,5,5,5,5,5,4,5,5,5,5,5,5,5,5,9,0,1
14779,Miss Wanda Harris,1," March 10, 1993",Personal Travel,Eco,1944,5,4,5,5,5,5,5,5,5,4,5,5,4,5,0,0,1
18705,Mr. Liam MacLeod,1," September 19, 1970",Business travel,Business,1748,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,0,1
16329,Mr. Dylan Sutherland,1," August 7, 2012",Personal Travel,Eco,1678,3,5,3,4,1,3,1,1,5,4,4,3,1,1,9,0,0
22629,Mrs. Olivia Churchill,1," July 7, 1964",Business travel,Eco,918,4,1,1,1,4,1,3,4,4,4,4,3,4,2,0,0,1
12681,Mr. Nathan Fraser,1," February 16, 1980",Business travel,Business,468,5,5,5,5,5,4,4,5,5,5,5,3,5,5,0,0,1
10799,Mr. Brandon Graham,0," September 25, 2002",Business travel,Eco,1689,1,4,0,1,3,0,2,3,5,3,5,4,4,3,0,0.3,0
15545,Mr. Ryan Wilkins,1," June 5, 2001",Personal Travel,Eco,1867,5,5,5,5,3,5,3,3,5,3,5,5,5,3,0,0,1
20180,Mr. Harry Mitchell,0," April 17, 1982",Business travel,Business,1678,5,5,5,3,3,5,3,3,3,4,4,5,5,3,9,0,1
18466,Mr. Simon Ince,1," September 22, 1994",Business travel,Eco Plus,1523,0,0,0,3,3,0,3,3,5,5,2,2,4,3,0,0,1
12258,Mrs. Hannah Grant,0," June 17, 1987",Business travel,Eco,1986,2,2,2,4,2,2,4,1,4,3,3,4,4,4,4,2.6,0
20800,Miss Diane Short,1," April 16, 1985",Personal Travel,Eco,1862,2,2,2,2,5,5,5,5,5,5,4,3,4,5,0,0,1
22067,Mrs. Amelia Slater,1," August 5, 1968",Business travel,Business,3655,3,5,5,5,2,2,3,3,3,3,3,3,3,4,13,0.7,0
20798,Mrs. Felicity MacLeod,0," July 13, 1992",Business travel,Business,2390,5,4,4,3,2,4,2,2,3,3,5,5,5,2,0,0,1
21966,Mrs. Carol Parsons,1," July 18, 1976",Business travel,Eco,440,4,2,2,2,3,4,4,3,3,4,3,1,3,3,5,0.2,0
16188,Mrs. Jasmine Turner,1," May 3, 1986",Business travel,Eco,2704,4,5,5,5,4,4,4,4,2,1,3,3,5,4,0,0,1
22885,Miss Emma Walker,1," February 4, 1959",Personal Travel,Eco,2372,5,5,5,5,3,5,4,5,5,5,5,4,5,5,0,0,1
17535,Mr. James Alsop,1," April 4, 1996",Business travel,Business,4508,1,1,1,1,2,2,2,2,1,2,3,2,4,2,0,0,1
12131,Mrs. Michelle McLean,1," June 17, 1979",Business travel,Business,2397,1,1,3,1,3,5,4,4,4,4,4,5,4,5,0,2.1,1
20174,Mr. Sebastian Vance,1," March 3, 1959",Business travel,Eco Plus,2271,4,1,1,1,4,4,4,4,1,5,2,2,3,4,5,0,1
13675,Mr. Paul Taylor,1," February 13, 1959",Personal Travel,Eco,2541,2,1,2,4,1,2,1,1,2,3,4,1,3,1,0,0.3,0
14024,Mrs. Jane Springer,1," May 15, 1984",Business travel,Eco,4444,3,3,3,3,3,3,3,3,3,4,1,1,3,3,52,5.2,0
10157,Mrs. Angela Gibson,1," August 28, 1975",Business travel,Business,64,2,5,5,5,1,3,2,1,1,2,2,1,1,3,0,0,0
22312,Mr. Stewart Clark,1," August 27, 1977",Business travel,Business,2150,1,1,1,1,2,2,1,5,5,5,5,2,5,5,1,0,1
19490,Mr. William Burgess,1," August 12, 2007",Personal Travel,Eco Plus,2215,1,4,1,3,1,1,1,1,3,4,5,4,5,1,12,0.3,0
15238,Mr. Gordon Bell,1," May 27, 1974",Personal Travel,Eco,2025,1,4,1,3,5,1,5,5,2,4,3,3,4,5,0,0,0
12212,Mr. Brian Scott,1," October 11, 1982",Business travel,Business,373,1,1,4,1,5,4,5,4,4,4,4,5,4,4,0,0,1
11711,Mrs. Chloe Reid,0," January 25, 1961",Business travel,Business,2200,3,3,3,2,5,3,3,5,5,5,5,4,5,5,0,0,0
10060,Mrs. Jane Hamilton,1," January 17, 1979",Personal Travel,Eco,794,1,1,1,1,5,5,5,3,2,3,5,5,5,5,43,7.5,1
12955,Mrs. Dorothy McGrath,1," July 22, 1969",Personal Travel,Eco,878,5,4,5,2,5,4,4,3,4,3,4,4,5,4,17,0.3,1
16606,Mrs. Stephanie Bower,1," April 11, 1959",Personal Travel,Eco,236,2,2,2,2,5,4,4,4,4,4,4,4,4,4,0,0,1
15361,Mrs. Ruth Gibson,1," October 10, 1964",Personal Travel,Eco Plus,294,5,5,5,5,3,4,5,4,4,4,4,4,4,3,79,6.9,1
16140,Mr. Blake Butler,1," March 19, 1996",Personal Travel,Eco,2445,3,1,3,4,4,3,4,4,3,3,3,3,3,4,0,0,0
16590,Mrs. Wanda Howard,1," July 21, 1976",Business travel,Business,2657,3,3,5,3,2,4,4,5,5,5,5,5,5,5,0,0,1
16676,Mr. Andrew Henderson,1," July 28, 1958",Business travel,Business,2233,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,0,1
17601,Mr. Victor Ball,1," February 14, 1980",Business travel,Eco Plus,1660,5,5,5,5,5,5,5,4,4,2,2,5,5,5,89,13.4,1
12932,Mrs. Dorothy Johnston,1," April 19, 1984",Business travel,Business,123,3,3,3,3,3,4,4,4,4,4,5,4,4,3,0,0,1
21223,Mr. Sam Wilkins,1," April 29, 1953",Personal Travel,Eco,1587,2,5,2,2,4,2,4,4,4,5,5,5,5,4,0,0,0
13159,Mr. Jack Hudson,1," June 21, 1982",Business travel,Business,1173,1,2,2,2,4,3,4,1,1,1,1,1,1,3,0,0.9,0
11848,Mr. Jonathan Hemmings,0," September 12, 1996",Business travel,Business,1275,4,0,4,1,3,4,3,3,3,3,5,4,4,3,1,0,0
15851,Mrs. Jan Mitchell,1," October 8, 1976",Business travel,Business,2979,3,2,3,3,5,5,4,5,5,5,5,5,5,3,12,0,1
11996,Mr. Ryan Ross,1," October 5, 1978",Business travel,Business,1704,1,1,1,1,4,4,5,5,5,5,5,4,5,5,0,0,1
14275,Mrs. Wendy Powell,1," May 28, 1973",Business travel,Business,451,5,2,5,5,2,4,5,4,4,4,4,4,4,4,0,0.4,1
18096,Mr. Peter Springer,1," January 19, 1968",Business travel,Business,1104,2,5,5,5,4,4,3,2,2,2,2,4,2,4,0,0,0
11692,Mrs. Mary Thomson,1," January 29, 1992",Personal Travel,Eco,2509,4,5,4,1,5,4,5,5,3,2,4,3,5,5,0,0,0
18712,Mr. Phil Scott,0," January 19, 2000",Business travel,Business,1499,4,5,4,3,5,4,5,5,5,2,5,4,4,5,22,3.8,1
15207,Mr. Oliver Greene,1," August 11, 1977",Personal Travel,Eco,2182,3,3,3,3,5,3,5,5,2,2,3,2,4,5,19,1.1,0
12766,Mrs. Bella Tucker,0," January 5, 2003",Business travel,Business,1348,0,0,0,4,4,0,4,4,3,3,5,3,4,4,0,0,1
19484,Mrs. Donna Sanderson,1," March 14, 1966",Business travel,Business,3769,3,3,4,3,5,5,4,4,4,4,4,5,4,5,0,0,1
15272,Mrs. Felicity MacLeod,1," March 22, 1975",Business travel,Business,80,0,4,0,1,5,4,2,5,5,5,5,4,5,4,0,0,1
11795,Mrs. Wanda Peters,1," August 20, 1972",Business travel,Business,2297,5,5,5,5,5,3,5,4,4,4,4,3,4,5,56,6.1,1
14587,Mr. Harry Welch,1," March 30, 1999",Business travel,Business,5065,3,4,4,4,3,3,3,3,1,2,4,1,4,3,41,3.4,0
21981,Mr. Jacob Cornish,0," May 10, 1985",Business travel,Eco,2513,3,2,3,4,5,3,5,5,4,1,3,2,3,5,0,0,0
17120,Mrs. Bernadette Harris,1," August 5, 1977",Business travel,Business,634,5,5,5,5,2,3,4,5,5,5,5,5,5,1,42,3.9,1
19014,Miss Sue Metcalfe,1," August 3, 1990",Personal Travel,Eco,2443,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0,1
22918,Mr. Gavin Pullman,1," April 22, 1974",Personal Travel,Eco,2025,2,1,2,3,2,2,4,2,2,3,3,3,4,2,0,0,0
21450,Mrs. Melanie Rees,1," May 16, 1979",Business travel,Business,3373,2,2,2,2,2,5,5,5,5,5,5,3,5,4,10,0.8,1
13211,Miss Faith Morrison,1," July 27, 1995",Business travel,Business,4581,4,5,5,5,4,4,4,4,2,5,3,1,3,4,0,0,0
14291,Mr. Stephen Hardacre,1," August 13, 1967",Business travel,Business,3520,0,0,0,3,3,5,5,3,3,3,3,5,3,4,0,0,1
11323,Miss Rose Forsyth,1," June 4, 1993",Business travel,Business,3317,1,1,5,1,3,3,3,3,5,4,5,5,4,3,1,0.1,1
22058,Mrs. Audrey Lambert,1," August 4, 1984",Business travel,Business,366,1,1,1,1,4,3,3,4,4,4,4,1,4,2,0,0,1
10920,Mrs. Bella Underwood,1," October 1, 1965",Business travel,Business,318,4,4,4,4,4,5,4,5,5,5,5,4,5,3,10,0.4,1
12065,Mrs. Amy Langdon,1," October 6, 1980",Business travel,Business,573,2,2,2,2,5,4,4,5,5,4,5,4,5,5,14,2,1
20175,Mrs. Ruth Harris,1," May 6, 1977",Business travel,Eco,591,2,4,4,4,2,4,3,2,2,2,2,3,2,2,0,0,0
21329,Mrs. Felicity Bailey,1," August 5, 2002",Personal Travel,Eco,2465,4,5,4,2,3,4,4,3,5,4,5,4,4,3,0,0,1
19591,Miss Amy Ogden,1," April 21, 1984",Personal Travel,Eco,1982,0,0,0,2,3,5,5,5,5,5,5,3,5,5,14,0,1
10493,Mrs. Una Short,1," September 29, 1991",Business travel,Business,3478,5,5,5,5,5,5,5,5,5,2,2,1,4,5,0,0,1
22876,Mrs. Molly Churchill,1," April 2, 1964",Business travel,Business,2051,5,5,3,5,4,5,2,5,5,5,3,5,5,3,0,0,1
22566,Mr. Christian Miller,1," October 2, 1984",Business travel,Business,440,1,1,2,1,4,3,3,1,1,2,1,1,1,4,50,4.9,0
18097,Mr. John Avery,1," March 12, 1981",Business travel,Eco,1093,2,4,4,4,2,3,2,2,4,3,1,5,1,2,0,0,1
21939,Mr. Leonard North,1," August 18, 1970",Business travel,Business,1287,2,2,2,2,3,4,4,4,4,4,4,5,4,3,0,0,1
11930,Miss Stephanie Brown,0," July 28, 1998",Business travel,Eco,2445,3,3,3,1,2,3,2,2,5,5,4,5,5,2,0,0,0
11397,Mr. Sean Clark,1," March 30, 2002",Personal Travel,Eco,1754,3,4,3,3,4,3,4,4,3,4,5,5,4,4,0,0,0
16907,Mrs. Ella Tucker,0," February 3, 1969",Business travel,Eco,2115,4,4,4,1,5,4,5,5,1,2,3,5,1,5,53,6.6,1
15974,Mr. Neil Burgess,1," August 5, 1981",Business travel,Business,2034,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,1
12902,Mr. Adrian Davidson,0," September 1, 1999",Business travel,Eco,1651,2,1,2,2,4,2,4,4,3,5,3,4,2,4,7,0.5,0
18921,Mrs. Fiona Arnold,0," August 24, 1997",Business travel,Eco,2582,4,4,4,2,4,4,4,4,3,3,4,5,2,4,0,0,1
22271,Mr. James Thomson,1," September 20, 1974",Business travel,Eco Plus,1731,4,4,4,4,4,4,4,4,3,3,1,4,2,4,0,0,1
14049,Mr. William Brown,1," February 22, 1963",Business travel,Business,507,4,4,4,4,3,5,4,2,2,2,2,5,2,5,0,0,1
14636,Mr. Isaac Ball,0," August 15, 1995",Business travel,Eco,2263,2,2,2,3,1,2,1,1,3,4,4,4,3,1,15,0,0
10667,Mr. Lucas Jackson,1," January 31, 1999",Personal Travel,Eco,1539,2,1,2,3,1,2,1,1,1,5,3,2,3,1,7,0,0
19664,Mr. Warren McGrath,1," June 2, 1964",Personal Travel,Eco,2378,4,4,4,3,2,4,2,2,3,4,4,3,4,2,0,0.2,0
12834,Mr. Christopher Russell,1," February 22, 2013",Personal Travel,Eco,2590,2,4,2,2,2,2,2,2,5,4,3,3,4,2,0,0,0
12513,Mr. Alan Ogden,1," July 6, 1968",Personal Travel,Eco,3021,3,5,4,3,1,4,4,1,3,3,5,3,5,1,0,0.1,0
15944,Mr. Adam Brown,1," September 7, 1996",Business travel,Business,1886,3,3,3,3,5,5,4,5,3,5,3,1,1,5,0,0,1
13540,Mrs. Ruth Sutherland,1," March 14, 1974",Business travel,Business,1534,3,3,3,3,2,4,5,5,5,5,5,4,5,3,0,0,1
16403,Mrs. Ruth Butler,1," July 6, 1993",Business travel,Business,3458,5,5,5,5,4,4,4,4,5,2,5,4,4,4,0,0,1
15626,Mrs. Dorothy Sutherland,1," August 30, 1984",Business travel,Eco Plus,1196,5,4,1,1,5,5,5,5,5,3,4,1,2,5,14,0,1
18553,Mr. Oliver Coleman,1," July 12, 1991",Business travel,Business,2953,5,5,5,5,4,4,4,4,3,3,4,5,5,4,0,0,1
14110,Mrs. Bernadette Edmunds,0,,Business travel,Eco,1883,2,2,2,3,2,2,2,2,5,3,4,4,4,2,0,0,0
10187,Mrs. Caroline Walsh,1," August 23, 1972",Personal Travel,Eco,792,3,5,3,5,5,5,5,4,4,3,3,4,4,4,96,10.7,0
18546,Mrs. Sue Taylor,0," April 26, 1998",Business travel,Eco,1540,3,0,3,2,5,3,5,5,1,4,4,4,1,5,0,0,0
22974,Miss Caroline Terry,1," September 21, 1980",Business travel,Business,2085,2,2,2,2,5,3,5,5,5,5,5,3,5,3,0,0,1
21257,Mrs. Mary Stewart,1," January 27, 1981",Business travel,Business,936,4,4,2,4,4,4,4,5,5,5,5,3,5,3,0,0.6,1
11144,Miss Anne Peake,1," April 6, 1988",Personal Travel,Eco,2790,4,4,4,4,2,4,4,5,5,5,5,4,5,3,24,1.9,1
22521,Mrs. Deirdre MacDonald,1," June 28, 1959",Personal Travel,Eco,303,3,3,5,3,4,4,5,4,4,4,4,5,4,3,0,0,1
14474,Mr. Leonard Hardacre,1," June 27, 1963",Business travel,Business,2536,1,1,1,1,4,5,5,5,5,5,5,3,5,5,0,0.2,1
16156,Miss Katherine Manning,1," February 24, 1998",Business travel,Business,2439,1,1,1,1,3,5,3,3,5,1,4,3,3,3,45,3.9,1
14951,Mr. Trevor Watson,1," June 3, 1963",Personal Travel,Eco,1429,2,4,2,3,4,2,4,4,3,2,4,2,4,4,7,0,0
19193,Mr. Edward Springer,1," October 10, 1984",Business travel,Eco,2588,4,2,2,2,4,4,4,4,5,5,2,1,3,4,2,0,1
11348,Miss Yvonne Taylor,1," February 26, 2008",Personal Travel,Eco,1365,4,4,4,4,5,5,5,5,4,3,5,5,5,5,0,0,1
18251,Mr. Anthony Churchill,1," July 3, 2002",Personal Travel,Eco Plus,1917,2,4,2,2,2,2,2,2,4,4,1,2,5,2,5,0,0
11535,Mr. Boris James,1," January 10, 1953",Personal Travel,Eco,2116,2,4,2,4,5,2,4,5,1,1,4,4,3,5,0,0,0
19469,Mrs. Fiona Chapman,1," March 6, 1972",Business travel,Eco,270,2,5,5,5,1,3,3,2,2,2,2,1,2,2,6,0,0
14514,Mrs. Joanne Coleman,1," January 31, 1993",Business travel,Eco Plus,2206,2,2,2,2,2,2,2,2,1,2,2,2,3,2,26,2.8,0
13144,Mrs. Rebecca Robertson,1," January 3, 1975",Business travel,Business,1512,2,2,2,2,4,4,5,3,3,3,3,4,3,5,0,0,1
18123,Mr. Justin Rampling,1," April 8, 1969",Personal Travel,Eco,2412,4,5,4,5,4,4,4,4,4,3,5,2,4,4,0,0,1
17702,Mrs. Chloe Blake,1," June 25, 1975",Personal Travel,Eco Plus,820,4,0,4,3,2,3,5,4,4,4,4,5,4,4,4,0,0
22426,Mr. Tim Simpson,1," June 6, 1982",Business travel,Business,1251,2,2,2,2,4,3,3,5,5,5,5,3,5,2,0,0,1
22884,Miss Lily Rees,1," March 20, 2008",Personal Travel,Eco,1720,4,3,4,3,5,4,2,5,1,1,5,5,5,5,0,0,1
14788,Mr. Benjamin Kelly,1," June 11, 1973",Business travel,Business,1611,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0,1
10425,Mrs. Julia Arnold,1," August 11, 1985",Business travel,Eco,2211,4,3,1,3,4,4,4,4,2,5,4,1,4,4,56,10,0
18808,Mr. Christian Manning,0,,Business travel,Eco,2173,3,4,4,3,5,4,5,5,2,1,3,4,3,5,0,0,0
21642,Miss Diane Vaughan,0," July 14, 1998",Business travel,Eco,2002,1,0,0,3,2,0,2,2,5,1,5,2,5,2,0,2.3,0
19054,Mrs. Pippa Lambert,1," May 13, 1978",Personal Travel,Eco,484,5,3,5,4,3,3,4,1,1,5,1,2,1,4,0,0,1
15225,Mr. Boris Springer,0," June 24, 2000",Business travel,Eco,1624,4,0,4,4,4,4,4,4,5,2,3,5,4,4,0,0,0
14164,Mrs. Ava Kerr,1," January 15, 1983",Business travel,Eco,1746,3,1,1,1,3,3,3,3,3,5,2,4,3,3,0,0,0
10322,Mr. Ryan Sanderson,1," August 2, 1965",Personal Travel,Eco,1412,3,4,1,1,4,1,4,4,3,4,5,1,3,4,2,0.2,0
17041,Mr. Alan Vance,1," August 28, 1974",Business travel,Business,3784,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,1
10200,Mrs. Emma Young,1," June 16, 1967",Personal Travel,Eco,1511,4,4,4,2,1,4,1,1,4,1,5,4,5,1,34,0.6,1
10927,Mr. Stewart Henderson,1," June 8, 1975",Business travel,Eco,1104,4,5,5,5,4,4,4,4,1,2,4,3,4,4,0,0,0
13972,Mr. Luke Lewis,1," July 19, 1972",Business travel,Eco,1213,4,5,5,5,4,4,4,4,1,3,5,3,4,4,0,0,1
20606,Mr. Dan Fisher,1," April 7, 1962",Business travel,Business,389,2,2,2,2,1,2,1,2,2,3,2,2,2,4,6,4.9,0
19111,Mrs. Amanda Knox,1," July 21, 1974",Business travel,Business,1609,1,1,1,1,4,3,5,3,3,3,3,3,3,4,0,0,1
16107,Mr. Adrian Johnston,1," February 21, 1977",Business travel,Eco,1664,5,4,4,4,5,5,5,5,5,4,3,4,4,5,4,0.1,1
22998,Mrs. Rose Chapman,1," February 19, 1998",Personal Travel,Eco,2810,3,3,3,3,3,4,5,4,4,4,4,4,4,4,31,3,1
15552,Mr. Lucas Hemmings,1," March 17, 1975",Business travel,Business,2914,2,2,2,2,5,5,5,5,5,5,5,5,5,4,7,2.9,1
13154,Mrs. Maria Hodges,1," February 5, 1980",Business travel,Business,468,4,4,4,4,5,4,4,5,5,5,5,3,5,3,3,0,1
11633,Miss Lily MacDonald,1," March 3, 2004",Personal Travel,Eco,1534,4,4,4,1,3,4,3,3,5,3,5,5,5,3,19,1.6,0
16951,Mr. Jacob Dyer,1," August 14, 1970",Business travel,Business,3453,3,1,1,1,4,2,2,3,3,3,3,3,3,1,28,2.6,0
14659,Mrs. Dorothy Avery,1," May 19, 1983",Business travel,Business,2733,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0,1
13156,Miss Leah Cameron,0," September 18, 2005",Personal Travel,Eco,3006,4,5,4,2,4,4,1,4,4,2,5,5,4,4,0,0,0
17582,Mrs. Bernadette Alsop,0," January 19, 1999",Business travel,Eco,1460,4,0,5,4,3,5,3,3,1,2,4,3,1,3,0,0,1
22132,Miss Ella Rees,1," February 16, 1999",Business travel,Eco,2083,2,2,2,2,2,3,2,2,2,2,3,4,3,2,14,0.8,0
22470,Miss Leah Sanderson,1," February 18, 1976",Personal Travel,Eco,595,2,2,5,2,5,4,4,4,4,4,4,3,4,5,69,6.7,1
19245,Miss Emily Smith,1," February 6, 1975",Business travel,Business,1700,3,3,1,3,1,4,2,4,4,4,4,2,4,3,0,0,1
13380,Mr. Stephen Forsyth,1," August 20, 1954",Personal Travel,Eco,2040,3,1,3,2,2,3,2,2,4,5,3,1,3,2,0,0,0
16744,Mr. Sebastian Davidson,1," October 9, 1984",Personal Travel,Eco,2413,1,5,1,4,1,1,1,1,3,2,5,3,4,1,21,2.1,0
19961,Mr. Harry Peters,1," September 27, 1979",Business travel,Business,818,3,4,3,3,3,4,4,2,2,3,2,4,2,3,0,0,1
13237,Mrs. Dorothy Hill,1,,Business travel,Business,1706,5,5,5,5,2,2,2,2,5,2,4,3,4,2,13,2.4,1
16563,Mr. Brian Vance,1," April 2, 1953",Personal Travel,Eco,1804,4,4,4,4,5,4,5,5,2,5,1,3,2,5,0,0.5,1
16476,Mr. Sean Gibson,1," May 1, 1963",Business travel,Business,240,2,2,4,2,3,5,5,4,4,4,4,4,4,4,0,0,1
14072,Mr. Anthony Anderson,1," September 1, 1999",Personal Travel,Eco,2677,4,5,4,2,3,4,3,3,1,4,5,3,1,3,0,0,0
13012,Mr. Austin Fraser,1," February 9, 1972",Business travel,Business,3397,2,2,2,2,3,5,4,4,4,4,4,5,4,3,73,6.8,1
20178,Mrs. Michelle Poole,1," April 13, 1982",Business travel,Business,2865,1,5,5,5,2,4,3,1,1,1,1,1,1,1,0,0,0
17560,Mrs. Jessica Quinn,1," April 15, 1964",Personal Travel,Eco,2173,2,5,2,4,2,4,4,4,3,4,5,4,5,4,128,14.2,0
11921,Mrs. Amy Ross,1," October 6, 1970",Business travel,Business,655,1,1,1,1,3,3,4,3,3,3,3,4,3,4,69,5.9,1
20703,Miss Diana Alsop,1," August 13, 2005",Personal Travel,Eco,1846,5,5,3,5,4,4,5,5,5,5,5,1,5,3,0,0,1
11850,Mr. Adrian Sutherland,1," March 28, 1967",Business travel,Business,3821,1,1,1,1,3,4,5,5,5,5,5,5,5,4,0,0,1
13419,Mr. Carl Hemmings,1," March 22, 1986",Business travel,Business,2571,5,5,5,5,2,5,1,4,4,4,4,5,4,2,5,0.9,1
13480,Mrs. Abigail Short,0," July 25, 1997",Business travel,Business,2169,5,3,5,3,2,5,2,2,5,5,5,4,4,2,0,0,1
19838,Mrs. Elizabeth Hill,1," March 13, 1979",Business travel,Business,828,4,4,4,4,4,2,2,3,3,3,3,4,3,5,50,3.5,1
12725,Mrs. Jasmine Dickens,1," January 30, 1960",Personal Travel,Eco,673,1,1,1,1,3,4,4,5,5,5,5,3,5,3,75,6,1
16508,Mrs. Vanessa Clarkson,1," April 18, 1965",Personal Travel,Eco,678,1,1,1,1,5,4,5,4,4,4,4,3,4,4,6,2.4,1
10475,Mr. Justin Parr,1," August 17, 1997",Personal Travel,Eco Plus,2392,4,5,4,4,2,4,2,2,3,2,5,5,5,2,0,0,0
11492,Mrs. Jennifer Coleman,1," September 27, 1982",Business travel,Eco,2134,3,2,2,2,3,3,3,3,1,4,4,2,3,3,0,0,0
13388,Mrs. Rachel Lewis,1," February 12, 1951",Personal Travel,Eco,256,5,5,1,5,4,4,4,4,4,4,4,5,4,5,41,4,1
14468,Mr. Matt Lewis,1," September 6, 1966",Business travel,Eco,1676,4,4,5,5,4,4,4,4,2,1,5,4,4,4,19,0,1
17509,Mrs. Rose Turner,1," September 14, 2001",Business travel,Business,3571,2,3,3,3,2,2,2,2,3,1,4,4,3,2,5,0.7,0
15040,Mrs. Jessica Poole,1," September 3, 1984",Business travel,Business,3521,4,4,4,4,1,2,4,5,5,5,5,5,5,1,0,0,1
12920,Mrs. Victoria Fisher,1," August 31, 1972",Business travel,Business,3859,3,3,2,3,4,5,5,5,5,5,5,3,5,3,0,0,1
13752,Mrs. Stephanie Marshall,1," February 5, 2000",Personal Travel,Eco,2196,3,5,3,4,4,3,4,4,5,5,4,3,5,4,5,1.1,0
12269,Mrs. Sue Sutherland,0," February 22, 1984",Business travel,Business,2288,5,5,5,4,2,5,2,2,5,4,4,3,5,2,0,0,1
12976,Miss Andrea Howard,1," January 25, 1987",Business travel,Business,2349,3,3,3,3,5,5,1,4,4,4,4,2,4,2,0,0,1
13699,Mr. Kevin Lee,1," September 20, 1969",Business travel,Eco,1239,4,2,2,2,4,4,4,4,5,1,1,2,1,4,0,0.2,1
22507,Mrs. Abigail Murray,1," May 19, 1979",Business travel,Business,2249,3,4,4,4,5,2,3,4,4,4,3,2,4,4,0,0,0
17214,Mrs. Emma Powell,1," September 12, 1964",Business travel,Business,2241,2,2,2,2,4,4,5,4,4,4,5,5,4,3,27,0,1
19609,Mrs. Natalie Mackay,1," August 15, 1951",Personal Travel,Eco,722,4,2,4,3,3,3,3,4,4,4,4,3,4,1,16,1.3,0
11701,Mrs. Faith Wilson,1," August 22, 1949",Business travel,Business,385,3,3,3,3,4,4,4,2,2,2,2,3,2,4,0,0,1
12693,Miss Tracey Alsop,0," June 23, 1994",Business travel,Business,1378,1,1,1,2,3,1,3,3,5,5,4,4,4,3,7,0,0
11806,Miss Sally Lawrence,1," January 5, 1954",Personal Travel,Eco,323,4,5,4,3,5,5,2,2,2,4,2,2,2,4,0,0,1
12437,Mr. Isaac Newman,1," February 12, 2003",Personal Travel,Eco,1143,4,1,4,4,4,4,4,4,1,4,3,4,4,4,0,0,0
12086,Miss Wendy Nash,1," April 3, 2010",Personal Travel,Eco,3740,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0,1
10733,Mr. Neil White,1," May 19, 1984",Business travel,Business,2650,2,2,2,2,2,5,5,4,4,4,4,4,4,4,0,0.4,1
18997,Mr. Julian Wallace,1," October 5, 1982",Business travel,Eco,1153,3,3,3,3,3,3,3,3,1,4,4,3,4,3,4,0,0
21891,Mrs. Irene Young,1," August 27, 1951",Personal Travel,Eco,1464,0,4,0,3,3,5,4,1,1,0,1,4,1,5,11,0,1
10197,Mr. Keith Jackson,1," May 17, 1972",Business travel,Business,246,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0,1
11356,Miss Stephanie Abraham,1," July 18, 2013",Personal Travel,Eco,2355,1,1,1,1,5,5,5,5,3,2,4,5,5,5,0,0,1
16096,Mr. Oliver Kerr,1," March 17, 1998",Business travel,Eco,2633,0,4,0,1,2,0,2,2,3,3,2,5,3,2,0,0,1
10192,Mr. Piers Wilkins,1," July 19, 1993",Personal Travel,Eco,3233,3,5,3,3,2,3,2,2,5,3,5,3,4,2,30,1.8,0
22274,Mrs. Mary Bell,1," August 28, 1960",Business travel,Business,1747,4,4,4,4,4,5,4,5,5,5,5,4,5,3,84,8,1
21694,Mr. Luke Davies,1,,Business travel,Business,2417,2,2,2,2,4,4,4,4,4,2,5,4,5,4,5,0.1,1
16065,Miss Abigail Abraham,1," April 9, 1979",Business travel,Business,3870,3,3,3,3,3,1,2,5,5,5,5,3,5,5,0,0,1
17168,Mrs. Yvonne Morrison,1," June 3, 1955",Personal Travel,Eco,343,2,2,2,2,4,3,1,3,3,4,3,1,3,4,0,0,1
13779,Miss Jessica Lyman,1," August 27, 1993",Business travel,Eco Plus,1643,2,3,3,3,2,2,2,2,1,2,2,4,2,2,0,0,0
20570,Miss Ava Young,0," February 13, 1998",Business travel,Eco,2603,2,2,2,3,1,2,1,1,2,1,4,2,3,1,0,0,0
16797,Mr. Stephen Hemmings,1," October 10, 1977",Business travel,Business,1565,1,1,1,1,2,4,5,3,3,4,3,4,3,4,12,0.9,1
13669,Mr. Joe Morrison,1," April 29, 2007",Personal Travel,Eco,1498,2,4,0,3,3,0,5,3,2,3,4,3,4,3,23,2.6,0
17672,Mrs. Jessica Henderson,0," September 24, 1998",Business travel,Eco,1812,5,5,5,2,3,5,3,3,3,2,5,4,5,3,12,1.1,1
11689,Mr. Boris Roberts,1," July 4, 1969",Personal Travel,Eco,1489,1,4,0,4,5,0,5,5,3,2,5,5,4,5,0,0,0
